Unnamed: 0.1,Unnamed: 0,fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
809,809,,5.0,B,Arson,31.02648436,-90.69790917,MS,3/9/1993,3/9/1993,Mar,3/9/1993 20:08,3/9/1993 21:54,0 days 00:00:00.000000000,2/7/1993,1993,Feb,722312,62117.29641,3908,1987,2016,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.215361914988253
810,810,,1.0,B,Campfire,32.75647536,-91.48972309,LA,9/10/2005,,Sep,,,,8/11/2005,2005,Aug,722486,58198.50655,13942,1973,2020,12,0.1,722486-13942-2005.gz,27.30994962,26.33118557,25.36823529,25.52556962,2.326196474,2.7971649480000003,2.538235294,2.8706329110000004,68.87811271,66.40779221,59.78823529,69.11719745,28.0,3.9,0.0,91.1,0.2213875908396338
811,811,2360 NORTH,70.0,C,Debris Burning,26.3825,-98.605,TX,2/8/2005,2/9/2005,Feb,2/8/2005 13:00,2/9/2005 12:00,1 days 00:00:00.000000000,1/9/2005,2005,Jan,999999,56343.0989,12987,2002,2019,12,1.0,999999-94943-2005.gz,-4.464861111,0.966666667,1.157738095,-12.07916667,4.748328691,4.48603352,4.246706587,3.025,74.64306785,72.61242604,64.56287425,72.79166667,0.0,0.0,0.0,0.0,0.2930787647604218
812,812,,2.0,B,Debris Burning,35.95383,-81.5283,NC,4/17/2005,,Apr,,,,3/18/2005,2005,Mar,723148,16522.06014,63859,1973,2010,15,0.1,723148-99999-2005.gz,15.16783217,17.05860465,15.774,18.06457651,2.152913753,2.532372093,1.8706,1.65414132,46.89799154,42.37706725,42.306487700000005,45.23207647,0.0,0.0,0.0,0.0,0.1291732975541806
813,813,,5.0,B,Railroad,28.93,-82.56,FL,12/23/2000,,Dec,,,,11/23/2000,2000,Nov,724737,26811.37461,377,1951,2002,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1433568170957624
814,814,,10.0,C,Lightning,29.71583001,-81.65277998,FL,6/8/2004,,Jun,,,,5/9/2004,2004,May,749048,40811.14661,415,1993,2005,12,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1346402822334655
815,815,,1.8,B,Miscellaneous,44.73452732,-75.13483685,NY,5/4/2004,5/4/2004,May,5/4/2004 16:50,5/4/2004 16:50,0 days 00:00:00.000000000,4/4/2004,2004,Apr,726228,83917.65622,99999,1990,2020,15,0.1,726228-99999-2004.gz,4.40895813,8.624472574,9.195918367,0.0,2.960916179,3.5139534880000003,2.969795918,0.0,70.80066445,68.57007126,69.08629442,0.0,56.1,16.7,8.5,0.0,0.0692951782670194
816,816,MS0    0808-3330209020,10.0,C,Missing/Undefined,31.544552000000003,-89.854401,MS,2/9/2008,,Feb,2/9/2008 15:11,,,1/10/2008,2008,Jan,722348,50272.06099,99999,2005,2020,12,1.0,722348-53808-2008.gz,8.517915309,9.949026877,13.9702381,10.68384401,2.678875878,3.062136832,3.45694165,2.678295669,69.77517564,68.6579194,68.76458753,67.84227872,167.6,105.4,6.6,128.8,0.2072274212828568
817,817,POWERPLANT,7.0,B,Powerline,42.60045,-114.39701,ID,8/9/2000,8/9/2000,Aug,8/9/2000 14:56,8/9/2000 18:00,0 days 00:00:00.000000000,7/10/2000,2000,Jul,725866,14836.20881,99999,1973,2005,4,0.1,725866-99999-2000.gz,24.98748261,25.72554348,25.23728814,0.0,4.396258993,4.298595506,4.5360000000000005,0.0,36.95683453,37.16011236,42.24571429,0.0,3.3,3.3,3.3,0.0,0.4365927949789825
818,818,SKU CANAL,2.0,B,Arson,41.7782,-122.6395,CA,7/25/2000,7/25/2000,Jul,7/25/2000 4:35,7/25/2000 5:30,0 days 00:00:00.000000000,6/25/2000,2000,Jun,725955,14261.22007,24259,1973,2020,15,0.1,725955-99999-2000.gz,21.00421941,22.5855615,22.94797688,0.0,2.954439252,3.1244623660000004,3.1865497080000003,0.0,40.08411215,39.03763441,39.78947368,0.0,0.0,0.0,0.0,0.0,0.5206880592619922
819,819,MALKUS II,1.1,B,Arson,38.45011,-76.09964000000001,MD,4/27/1995,4/27/1995,Apr,4/27/1995 15:15,4/27/1995 16:00,0 days 00:00:00.000000000,3/28/1995,1995,Mar,722218,11587.65016,99999,1973,2020,0,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0801360430903439
820,820,,2.0,B,Miscellaneous,31.93261,-95.34393,TX,7/5/2008,,Jul,,,,6/5/2008,2008,Jun,720298,14039.1245,99999,2006,2020,12,0.1,720298-53971-2008.gz,26.47181009,26.18023256,26.11354582,28.46443515,2.768694362,2.2276162790000003,2.270318725,2.49800093,67.90705942,64.93215339,63.25754527,60.21126761,0.0,0.0,0.0,0.0,0.2577852245612364
821,821,,2.0,B,Miscellaneous,39.48333,-74.8,NJ,5/15/1999,,May,,,,4/15/1999,1999,Apr,724076,34382.72943,13724,1970,2005,0,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0683740267691519
822,822,,1.5,B,Equipment Use,30.42,-86.86,FL,5/19/2000,,May,,,,4/19/2000,2000,Apr,999999,13610.647830000002,53848,1959,2004,12,0.1,999999-94818-2000.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807949869986984
823,823,PG&E #23                 ,5.0,B,Equipment Use,36.29611111,-121.8380556,CA,9/27/1996,,Sep,,,,8/28/1996,1996,Aug,724915,31838.47512,99999,1977,2004,0,0.1,724915-23245-1996.gz,16.61302682,16.69433962,15.21428571,16.06469501,2.584482759,2.77245283,2.436507937,2.490740741,71.97154472,71.71875,76.36752137,68.95302013,0.0,0.0,0.0,0.0,0.5150851997349464
824,824,14611,1.0,B,Miscellaneous,43.46824470000001,-96.68844223,SD,10/21/2011,,Oct,,,,9/21/2011,2011,Sep,711680,29754.1646,99999,2008,2020,9,0.1,711680-99999-2011.gz,12.97647059,12.27118644,6.174074074,4.184166667,3.978991597,4.508474576,4.081481481,3.610833333,62.89915966,66.15254237,65.74074074,61.54166667,45.2,43.1,0.0,1.2,0.2642885079869352
825,825,,17.5,C,Arson,33.6075,-85.2867,GA,2/1/1998,,Feb,,,,1/2/1998,1998,Jan,722287,52890.40409,13871,1992,2005,16,1.0,722287-13871-1998.gz,8.951399116000001,6.375,6.359477124,8.631868132000001,3.22352071,3.084821429,2.735947712,3.761675824,76.68837209,73.52063492,69.77697842,71.17829457,61.2,12.7,10.2,154.4,0.1642609322962305
826,826,FY2002-CARROLL-037,1.1,B,Campfire,33.6588,-85.1642,GA,11/21/2001,11/21/2001,Nov,11/21/2001 11:35,11/21/2001 11:35,0 days 00:00:00.000000000,10/22/2001,2001,Oct,722287,64684.801210000005,13871,1992,2005,16,0.1,722287-13871-2001.gz,12.962,11.78280423,12.0519774,0.0,1.625578231,1.7010840109999998,1.837714286,0.0,63.98480243,63.50628931,64.25675676,0.0,8.1,1.1,0.8,0.0,0.1631233796990803
827,827,,9.0,B,Missing/Undefined,36.71030997,-85.62516002,KY,4/16/2006,,Apr,,,,3/17/2006,2006,Mar,722322,46057.05459,361,1942,2010,0,0.1,722322-00361-2006.gz,11.95385451,15.66887417,17.58486708,17.04370034,2.55917481,2.739262062,2.795296524,1.656168277,52.97445652,52.35545024,46.54396728,64.5967008,0.0,0.0,0.0,0.0,0.1653932390765224
828,828,,1.67,B,Debris Burning,31.0015,-83.6565,GA,3/22/1994,3/22/1994,Mar,3/22/1994 12:30,3/22/1994 13:55,0 days 00:00:00.000000000,2/20/1994,1994,Feb,722062,92458.33674,99999,1945,2005,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1514942324248733
829,829,,1.0,B,Debris Burning,33.4533,-89.1447,MS,11/23/2002,,Nov,11/23/2002 15:59,,,10/24/2002,2002,Oct,723307,52224.81017,99999,1977,2005,16,0.1,723307-99999-2002.gz,13.17277228,12.10019646,10.37966805,7.376525822,2.651015354,2.992133727,2.655394191,2.685150376,77.0485,71.37747036,69.82463466,67.97462406,92.7,16.2,16.2,234.4,0.1993738440329517
830,830,,160.0,D,Missing/Undefined,34.02000099,-94.85119641,OK,2/20/1996,2/20/1996,Feb,2/20/1996 14:28,2/20/1996 17:15,0 days 00:00:00.000000000,1/21/1996,1996,Jan,723759,12333.52947,99999,1992,2018,16,3.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2517293409958971
831,831,RIDGE CREEK,1.0,B,Miscellaneous,36.165,-80.4183,NC,12/16/1997,,Dec,,,,11/16/1997,1997,Nov,723177,34898.28882,63807,1945,2020,0,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1192183696352795
832,832,,15.0,C,Railroad,25.92,-80.4,FL,5/16/1994,,May,,,,4/16/1994,1994,Apr,722024,12108.8654,12882,1973,2020,12,1.0,722024-99999-1994.gz,1.9,21.6,21.6,10.625,2.5,0.0,0.0,2.0,0.0,0.0,0.0,59.5,0.0,0.0,0.0,0.0,0.1268603342930112
833,833,KIEFAT,160.0,D,Missing/Undefined,47.8142,-97.99011,ND,4/4/2012,,Apr,4/4/2012 17:28,,,3/5/2012,2012,Mar,720947,44358.6385,99999,2011,2020,15,3.0,720947-99999-2012.gz,-0.352941176,8.189189189,0.0,7.473404255,5.877863777000001,4.756756757,0.0,6.978191488999999,76.06329114,60.5625,0.0,74.73451327,0.0,0.0,0.0,0.0,0.2754607127196518
834,834,BRIMESTONE,125.0,D,Arson,36.3156,-84.47952,TN,4/21/2007,4/23/2007,Apr,4/21/2007 12:30,4/23/2007 15:00,2 days 00:00:00.000000000,3/22/2007,2007,Mar,723246,38975.86324,53868,2006,2020,0,3.0,723246-53868-2007.gz,13.88186874,9.642826087,11.85675676,16.44583333,1.552968037,1.4028260869999998,1.313513514,0.822916667,65.82526564,62.83789954,66.70813397,55.33333333,132.3,86.8,53.0,0.0,0.1553090833349424
835,835,KENNEDY,1.0,B,Lightning,42.1547,-105.4692,WY,7/29/2000,7/30/2000,Jul,7/29/2000 21:00,7/30/2000 18:00,1 days 00:00:00.000000000,6/29/2000,2000,Jun,725648,47430.56659,99999,1975,2008,9,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3486728084133905
836,836,,150.0,D,Debris Burning,27.29,-81.06,FL,2/2/1992,,Feb,,,,1/3/1992,1992,Jan,747960,48160.6301,12804,1978,1993,12,3.0,747960-12804-1992.gz,17.92723735,19.58898305,21.19710145,20.12307692,2.122568093,2.361864407,2.057971014,1.995604396,72.33467742,75.22807018,80.14925373,74.03053435,7.3,7.0,3.0,88.0,0.1314447597813786
837,837,ROBERTS BUTTE,3.0,B,Lightning,44.65801,-120.51767,OR,8/19/1999,8/19/1999,Aug,,,0 days 00:00:00.000000000,7/20/1999,1999,Jul,726920,66639.80117,24230,1980,2020,15,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.49792101454876
838,838,OLD TIMER,3.0,B,Missing/Undefined,46.44665,-111.96946,MT,3/13/1994,3/17/1994,Mar,3/13/1994 17:44,3/17/1994 11:52,4 days 00:00:00.000000000,2/11/1994,1994,Feb,727720,17718.55357,24144,1973,2005,9,0.1,727720-24144-1994.gz,-0.851944444,2.236388889,1.948214286,8.854166667000001,3.092083333,2.792222222,2.8636904760000004,3.067708333,59.74444444,59.79166667,53.33333333,37.64583333,34.9,5.5,0.0,0.0,0.4112447677645359
839,839,,1.0,B,Arson,30.77993222,-93.17075694,LA,3/9/2006,,Mar,,,,2/7/2006,2006,Feb,722404,62438.971560000005,99999,1985,2011,12,0.1,722404-13941-2006.gz,12.44444444,15.69911504,16.76923077,18.5625,3.928755365,3.671681416,3.328846154,4.608391608,67.46666667,69.03703704,68.5625,65.3415493,0.0,0.0,0.0,0.0,0.2383971047714235
840,840,BRIDGE,1.0,B,Missing/Undefined,39.144983,-122.90125,CA,8/19/2010,,Aug,8/19/2010 14:01,,,7/20/2010,2010,Jul,725905,26017.9747,99999,1959,2020,0,0.1,725905-23275-2010.gz,20.98878628,20.44025974,19.87880435,19.95580774,1.68678996,1.675064935,1.501630435,1.495989305,57.98255034,60.02144772,61.09714286,55.47459893,0.0,0.0,0.0,0.0,0.5245288780111854
841,841,10448,6.0,B,Arson,34.14833333,-95.17966666,OK,10/26/2003,10/26/2003,Oct,10/26/2003 15:55,10/26/2003 15:55,0 days 00:00:00.000000000,9/26/2003,2003,Sep,723759,39771.88594,99999,1992,2018,16,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2547151484124204
842,842,,4.0,B,Arson,32.456084999999995,-80.987724,SC,3/2/2014,3/2/2014,Mar,3/2/2014 13:29,3/2/2014 15:34,0 days 00:00:00.000000000,1/31/2014,2014,Jan,722085,25624.75155,93831,2005,2020,12,0.1,722085-93831-2014.gz,10.74233983,13.20087336,11.84759825,0.0,2.9685873610000004,2.944541485,2.445851528,0.0,78.39775909999999,72.92527473,74.69911504,0.0,39.0,6.6,0.0,0.0,0.1266588776719865
843,843,,5.0,B,Missing/Undefined,32.85833333,-80.6375,SC,1/22/1995,1/22/1995,Jan,,,0 days 00:00:00.000000000,12/23/1994,1994,Dec,722083,55172.259560000006,99999,1945,2020,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1232752329076327
844,844,,1.0,B,Miscellaneous,35.26833,-87.27999997,TN,2/14/2006,,Feb,,,,1/15/2006,2006,Jan,723235,65091.50951,13896,1978,2020,15,0.1,723235-13896-2006.gz,7.225511197999999,4.697011952,2.042561983,10.72448513,3.5834469330000003,3.45498008,3.708677686,3.774713959,72.97308076,72.90818363,71.73443983,64.10882016,216.4,56.9,21.8,45.8,0.1812155434390736
845,845,,16.7,C,Arson,33.03255843,-82.05646899999999,GA,3/7/2004,,Mar,,,,2/6/2004,2004,Feb,747805,67901.54726,63818,1955,2020,16,1.0,747805-99999-2004.gz,12.10028517,14.08044902,18.26347305,15.808899300000002,2.216444867,2.219457437,1.844510978,2.496861827,71.48559946,69.90215264,72.78467153,59.79702048,0.0,0.0,0.0,0.0,0.1357400334046261
846,846,DONALD,100.0,D,Missing/Undefined,35.17860031,-103.5337982,NM,3/31/1999,,Mar,,,,3/1/1999,1999,Mar,722018,61203.49967999999,99999,1973,2020,15,3.0,722018-03818-1999.gz,14.78082192,14.78082192,14.57042254,20.59763314,2.6150684930000003,2.6150684930000003,2.58028169,2.842998028,65.40310078,65.40310078,66.464,69.54436451,5.1,5.1,5.1,33.1,0.3334040626878367
847,847,PEARL DRIVE,2.0,B,Missing/Undefined,34.74143333,-76.63756667,NC,7/23/2011,7/23/2011,Jul,7/23/2011 17:55,7/23/2011 20:05,0 days 00:00:00.000000000,6/23/2011,2011,Jun,723037,2853.2196510000003,99999,2006,2020,16,0.1,723037-93765-2011.gz,27.91181912,27.84373717,28.14914286,0.0,4.832887975,4.578850103,4.288,0.0,75.77183967,74.59342916,68.06285714,0.0,61.0,43.9,0.0,0.0,0.0869210491891021
848,848,T,10.0,C,Lightning,45.94527778,-115.3161111,ID,8/21/2003,8/26/2003,Aug,8/21/2003 19:50,8/26/2003 17:00,5 days 00:00:00.000000000,7/22/2003,2003,Jul,725784,30938.813810000003,4109,1973,2020,15,1.0,725784-99999-2003.gz,22.54532578,22.17847025,22.04347826,20.00840336,1.023087819,1.050424929,1.122981366,0.888235294,58.03835227,58.375,56.44720497,64.60824742,3.1,2.3,0.0,26.2,0.4448132550745456
849,849,,5.0,B,Missing/Undefined,18.302696,-67.081039,PR,3/16/2003,,Mar,,,,2/14/2003,2003,Feb,785140,22203.29115,11603,1945,2018,12,0.1,785140-99999-2003.gz,25.80672269,26.08,26.17647059,24.8875,5.81025641,5.738356164,5.706060606,4.266875,84.06837607,82.87671233,80.06060606,84.05625,0.0,0.0,0.0,0.0,0.0204286934412669
850,850,,1.0,B,Missing/Undefined,32.72037,-93.9341,LA,1/11/2009,,Jan,1/11/2009 15:30,,,12/12/2008,2008,Dec,722484,26739.54434,99999,1991,2020,12,0.1,722484-53905-2008.gz,11.12171875,10.24315068,0.0,0.0,3.390625,2.985616438,0.0,0.0,73.88095238,68.43939394,0.0,0.0,12.3,0.0,0.0,0.0,0.2440623640742514
851,851,,15.0,C,Debris Burning,33.9619,-79.8558,SC,2/3/2002,,Feb,,,,1/4/2002,2002,Jan,723107,52910.44348,371,1979,2005,16,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1156221795341734
852,852,,13.0,C,Missing/Undefined,35.49832998,-94.75749998,OK,7/6/2006,,Jul,,,,6/6/2006,2006,Jun,723556,57465.33639,93953,1946,2010,15,1.0,723556-93953-2006.gz,25.03961187,25.24885845,26.72768362,29.13763021,3.485257143,3.3052631580000003,3.453977273,3.951953125,66.09178744,65.55528846,60.88068182,56.76822917,94.9,70.1,8.4,31.7,0.2499197849683272
853,853,,1.5,B,Miscellaneous,44.70963731,-73.56513089,NY,5/5/2009,5/5/2009,May,5/5/2009 16:35,5/5/2009 16:35,0 days 00:00:00.000000000,4/5/2009,2009,Apr,725187,4828.672888,99999,1946,2020,15,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0557621426300052
854,854,,25.0,C,Debris Burning,36.78403,-84.06129,KY,4/2/2010,4/2/2010,Apr,4/2/2010 17:30,4/2/2010 17:30,0 days 00:00:00.000000000,3/3/2010,2010,Mar,723293,33651.64619,3849,1981,2018,0,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1512899702503676
855,855,,8.0,B,Debris Burning,36.52488,-94.11259,MO,3/9/2001,,Mar,3/9/2001 15:45,,,2/7/2001,2001,Feb,723449,16972.08664,53954,1946,2010,0,0.1,723449-99999-2001.gz,4.994436718,4.805013928,5.083832335,9.710306407,3.754735376,3.300835655,2.315568862,3.159970888,70.13407821,68.15877437,61.04790419,58.43522562,2.5,2.5,0.0,0.0,0.2433012366553317
856,856,,1.0,B,Arson,31.45454988,-89.72966745,MS,2/5/1996,2/5/1996,Feb,2/5/1996 13:15,2/5/1996 14:02,0 days 00:00:00.000000000,1/6/1996,1996,Jan,722348,37725.2965,53808,1973,2020,12,0.1,722348-99999-1996.gz,6.921052632,5.824233982999999,2.905952381,0.0,2.688620199,2.991364903,3.4101190480000003,0.0,68.80085349,70.26462396,76.17261905,0.0,0.0,0.0,0.0,0.0,0.2061514660780734
857,857,,3.0,B,Arson,34.7333,-80.8333,SC,3/13/1998,,Mar,,,,2/11/1998,1998,Feb,723194,36977.05898,53872,1996,2005,16,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1237595282884658
858,858,BAX23614311,27.0,C,Debris Burning,36.26666,-92.28333,AR,4/10/2014,4/10/2014,Apr,4/10/2014 11:40,4/10/2014 16:45,0 days 00:00:00.000000000,3/11/2014,2014,Mar,723439,20321.92835,99999,2005,2020,0,1.0,723439-53918-2014.gz,9.984333333,11.73606911,11.98125,0.0,2.927,2.782721382,2.772321429,0.0,61.12918108,66.13716814,66.13145540000001,0.0,49.3,20.6,17.8,0.0,0.2264689712068655
859,859,,6.0,B,Debris Burning,33.42445,-91.91079,AR,3/8/2010,,Mar,3/8/2010 12:30,,,2/6/2010,2010,Feb,723424,23964.09817,99999,1973,2020,16,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2248131981304193
860,860,CLARK,1.0,B,Campfire,37.78222222,-118.9413889,CA,9/24/2011,9/24/2011,Sep,9/24/2011 12:53,9/24/2011 17:56,0 days 00:00:00.000000000,8/25/2011,2011,Aug,723894,18418.8075,3181,1973,2020,0,0.1,723894-03181-2011.gz,15.26635514,13.31325301,14.0,0.0,2.248405253,2.071268657,2.016898608,0.0,42.98915606,49.8793591,40.77733598,0.0,0.0,0.0,0.0,0.0,0.4846290400558102
861,861,623,4.0,B,Arson,34.0501,-95.0002,OK,11/25/1995,11/25/1995,Nov,11/25/1995 10:35,11/25/1995 13:20,0 days 00:00:00.000000000,10/26/1995,1995,Oct,723759,20376.53466,99999,1992,2018,16,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2531017073352208
862,862,,2.0,B,Miscellaneous,37.74,-121.5861111,CA,5/8/2008,,May,,,,4/8/2008,2008,Apr,724927,20834.90655,99999,1941,2010,0,0.1,724927-23285-2008.gz,13.16067416,14.07306733,13.47379679,16.43048327,3.006875,2.90225,3.024064171,3.598263027,59.3125,60.195,64.36898396,57.39454094,0.3,0.3,0.0,0.0,0.5116969484114169
863,863,,1.2,B,Railroad,32.1492,-81.186,GA,5/24/1996,5/24/1996,May,5/24/1996 16:45,5/24/1996 23:20,0 days 00:00:00.000000000,4/24/1996,1996,Apr,992470,38646.44791,99999,1985,2018,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1286360225601166
864,864,,1.0,B,Debris Burning,31.409569,-87.96703000000001,AL,7/6/2006,7/6/2006,Jul,7/6/2006 17:02,7/6/2006 17:25,0 days 00:00:00.000000000,6/6/2006,2006,Jun,722230,84316.0108,13894,1990,2020,12,0.1,722230-13894-2006.gz,26.83289037,27.01960352,27.28720379,0.0,2.618383167,2.469603524,2.279146919,0.0,65.6013289,66.59251101,66.00473934,0.0,57.2,49.6,0.0,0.0,0.1900900274070454
865,865,,10.0,C,Debris Burning,30.8328,-89.6053,MS,1/4/2004,,Jan,,,,12/5/2003,2003,Dec,722138,53506.89403,63852,2001,2005,12,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20548368265461
866,866,RL439,7.0,B,Miscellaneous,47.8569,-94.8964,MN,4/25/2000,4/25/2000,Apr,4/25/2000 14:25,4/25/2000 16:30,0 days 00:00:00.000000000,3/26/2000,2000,Mar,727550,39776.64349,14958,1948,2020,15,0.1,727550-99999-2000.gz,2.538787024,3.550847458,8.809815951000001,0.0,4.384865629,3.932577904,3.94601227,0.0,58.29420085,55.13881020000001,46.36809816,0.0,13.0,0.3,0.0,0.0,0.2463847401782282
867,867,,2.0,B,Smoking,34.4617,-78.625,NC,7/15/1992,,Jul,,,,6/15/1992,1992,Jun,723108,43020.5689,13776,1959,1999,16,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.104470131112045
868,868,FY2000-LAURENS-096,6.66,B,Debris Burning,32.4583,-83.0463,GA,1/3/2000,1/3/2000,Jan,1/3/2000 14:18,1/3/2000 14:18,0 days 00:00:00.000000000,12/4/1999,1999,Dec,722217,13060.48352,63881,1997,2005,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1449645071194572
869,869,ASHLEY,1.0,B,Debris Burning,32.799275,-94.596791,TX,10/11/2015,,Oct,,,,9/11/2015,2015,Sep,722112,34830.80467,53982,2005,2020,12,0.1,722112-53982-2015.gz,22.96047266,21.46641791,20.75389105,18.44425473,1.387534754,1.307089552,1.164980545,1.882141209,65.09545876,66.4011194,68.58754864,68.16415584,1.6,0.5,0.0,12.0,0.2501833124994728
870,870,PUGSTONEY ROAD,1.0,B,Debris Burning,40.45308984,-80.54301649,WV,10/30/1999,10/30/1999,Oct,,,0 days 00:00:00.000000000,9/30/1999,1999,Sep,724275,32012.60095,14894,1991,2020,14,0.1,724275-14894-1999.gz,11.51532033,9.592391304,8.167630058,0.0,3.622443182,3.643490305,4.026785714,0.0,63.54853621,60.86402266,58.96407186,0.0,68.4,3.3,1.5,0.0,0.1181406427037794
871,871,,2.3,B,Lightning,30.76282794,-82.98410406,GA,8/6/2007,,Aug,,,,7/7/2007,2007,Jul,722166,27173.75572,99999,2006,2020,12,0.1,722166-93845-2007.gz,26.08659898,25.22081031,25.35679443,27.21503198,1.600913706,1.7650092080000002,1.637979094,1.202558635,77.82299084,80.83548983,85.02097902,76.84047109,81.6,47.8,10.7,35.1,0.1456671069074102
872,872,ELMWOOD DR  MGLA         ,1.0,B,Miscellaneous,39.84111111,-121.5838889,CA,6/21/2008,,Jun,,,,5/22/2008,2008,May,724973,24665.15416,99999,2000,2020,0,0.1,724973-93203-2008.gz,13.0,0.0,0.0,10.5,0.0,0.0,0.0,4.125,67.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.5106411287779453
873,873,WOOD CANYON COMPLEX,1.5,B,Equipment Use,32.2286,-104.3106,NM,6/24/2010,6/24/2010,Jun,6/24/2010 13:15,6/24/2010 15:00,0 days 00:00:00.000000000,5/25/2010,2010,May,722687,12694.96562,93033,2006,2020,12,0.1,722687-93033-2010.gz,28.30062112,29.62512195,30.4622549,0.0,4.452173913,4.84,5.002941176,0.0,39.77888199,39.18536585,41.23039216,0.0,15.1,14.3,0.8,0.0,0.3428787857430964
